condition_id,ligand_id,ligand_index,metal_index,base_index,solvent_index,metal,base,solvent,demo_liquid_envelope,wet_lab_approved,requested_reaction_temperature_C,provenance
285,L02,1,2,7,1,[Rh(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
286,L02,1,2,7,2,[Rh(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
287,L02,1,2,7,3,[Rh(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
288,L02,1,3,0,0,[Ir(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
289,L02,1,3,0,1,[Ir(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
290,L02,1,3,0,2,[Ir(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
291,L02,1,3,0,3,[Ir(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
292,L02,1,3,1,0,[Ir(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
293,L02,1,3,1,1,[Ir(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
294,L02,1,3,1,2,[Ir(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
295,L02,1,3,1,3,[Ir(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
296,L02,1,3,2,0,[Ir(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
297,L02,1,3,2,1,[Ir(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
298,L02,1,3,2,2,[Ir(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
299,L02,1,3,2,3,[Ir(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
300,L02,1,3,3,0,[Ir(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
301,L02,1,3,3,1,[Ir(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
302,L02,1,3,3,2,[Ir(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
303,L02,1,3,3,3,[Ir(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
304,L02,1,3,4,0,[Ir(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
305,L02,1,3,4,1,[Ir(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
306,L02,1,3,4,2,[Ir(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
307,L02,1,3,4,3,[Ir(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
308,L02,1,3,5,0,[Ir(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
309,L02,1,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
310,L02,1,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
311,L02,1,3,5,3,[Ir(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
312,L02,1,3,6,0,[Ir(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
313,L02,1,3,6,1,[Ir(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
314,L02,1,3,6,2,[Ir(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
315,L02,1,3,6,3,[Ir(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
316,L02,1,3,7,0,[Ir(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
317,L02,1,3,7,1,[Ir(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
318,L02,1,3,7,2,[Ir(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
319,L02,1,3,7,3,[Ir(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
320,L02,1,4,0,0,[Ru(p-cymene)Cl2]2,DBU,ethanol,True,False,60.0,virtual_design
321,L02,1,4,0,1,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,True,False,60.0,virtual_design
322,L02,1,4,0,2,[Ru(p-cymene)Cl2]2,DBU,toluene,True,False,60.0,virtual_design
323,L02,1,4,0,3,[Ru(p-cymene)Cl2]2,DBU,DMF,True,False,60.0,virtual_design
324,L02,1,4,1,0,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,True,False,60.0,virtual_design
325,L02,1,4,1,1,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
326,L02,1,4,1,2,[Ru(p-cymene)Cl2]2,DIPEA,toluene,True,False,60.0,virtual_design
327,L02,1,4,1,3,[Ru(p-cymene)Cl2]2,DIPEA,DMF,True,False,60.0,virtual_design
328,L02,1,4,2,0,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,True,False,60.0,virtual_design
329,L02,1,4,2,1,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
330,L02,1,4,2,2,[Ru(p-cymene)Cl2]2,triethylamine,toluene,True,False,60.0,virtual_design
331,L02,1,4,2,3,[Ru(p-cymene)Cl2]2,triethylamine,DMF,True,False,60.0,virtual_design
332,L02,1,4,3,0,[Ru(p-cymene)Cl2]2,pyridine,ethanol,True,False,60.0,virtual_design
333,L02,1,4,3,1,[Ru(p-cymene)Cl2]2,pyridine,acetonitrile,True,False,60.0,virtual_design
334,L02,1,4,3,2,[Ru(p-cymene)Cl2]2,pyridine,toluene,True,False,60.0,virtual_design
335,L02,1,4,3,3,[Ru(p-cymene)Cl2]2,pyridine,DMF,True,False,60.0,virtual_design
336,L02,1,4,4,0,[Ru(p-cymene)Cl2]2,DABCO,ethanol,True,False,60.0,virtual_design
337,L02,1,4,4,1,[Ru(p-cymene)Cl2]2,DABCO,acetonitrile,True,False,60.0,virtual_design
338,L02,1,4,4,2,[Ru(p-cymene)Cl2]2,DABCO,toluene,True,False,60.0,virtual_design
339,L02,1,4,4,3,[Ru(p-cymene)Cl2]2,DABCO,DMF,True,False,60.0,virtual_design
340,L02,1,4,5,0,[Ru(p-cymene)Cl2]2,K2CO3,ethanol,False,False,60.0,virtual_design
341,L02,1,4,5,1,[Ru(p-cymene)Cl2]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
342,L02,1,4,5,2,[Ru(p-cymene)Cl2]2,K2CO3,toluene,False,False,60.0,virtual_design
343,L02,1,4,5,3,[Ru(p-cymene)Cl2]2,K2CO3,DMF,False,False,60.0,virtual_design
344,L02,1,4,6,0,[Ru(p-cymene)Cl2]2,KOtBu,ethanol,False,False,60.0,virtual_design
345,L02,1,4,6,1,[Ru(p-cymene)Cl2]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
346,L02,1,4,6,2,[Ru(p-cymene)Cl2]2,KOtBu,toluene,False,False,60.0,virtual_design
347,L02,1,4,6,3,[Ru(p-cymene)Cl2]2,KOtBu,DMF,False,False,60.0,virtual_design
348,L02,1,4,7,0,[Ru(p-cymene)Cl2]2,NaOtBu,ethanol,False,False,60.0,virtual_design
349,L02,1,4,7,1,[Ru(p-cymene)Cl2]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
350,L02,1,4,7,2,[Ru(p-cymene)Cl2]2,NaOtBu,toluene,False,False,60.0,virtual_design
351,L02,1,4,7,3,[Ru(p-cymene)Cl2]2,NaOtBu,DMF,False,False,60.0,virtual_design
352,L02,1,5,0,0,Pd(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
353,L02,1,5,0,1,Pd(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
354,L02,1,5,0,2,Pd(OAc)2,DBU,toluene,True,False,60.0,virtual_design
355,L02,1,5,0,3,Pd(OAc)2,DBU,DMF,True,False,60.0,virtual_design
356,L02,1,5,1,0,Pd(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
357,L02,1,5,1,1,Pd(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
358,L02,1,5,1,2,Pd(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
359,L02,1,5,1,3,Pd(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
360,L02,1,5,2,0,Pd(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
361,L02,1,5,2,1,Pd(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
362,L02,1,5,2,2,Pd(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
363,L02,1,5,2,3,Pd(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
364,L02,1,5,3,0,Pd(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
365,L02,1,5,3,1,Pd(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
366,L02,1,5,3,2,Pd(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
367,L02,1,5,3,3,Pd(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
368,L02,1,5,4,0,Pd(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
369,L02,1,5,4,1,Pd(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
370,L02,1,5,4,2,Pd(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
371,L02,1,5,4,3,Pd(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
372,L02,1,5,5,0,Pd(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
373,L02,1,5,5,1,Pd(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
374,L02,1,5,5,2,Pd(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
375,L02,1,5,5,3,Pd(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
376,L02,1,5,6,0,Pd(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
377,L02,1,5,6,1,Pd(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
378,L02,1,5,6,2,Pd(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
379,L02,1,5,6,3,Pd(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
380,L02,1,5,7,0,Pd(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
381,L02,1,5,7,1,Pd(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
382,L02,1,5,7,2,Pd(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
383,L02,1,5,7,3,Pd(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
384,L03,2,0,0,0,CuI,DBU,ethanol,True,False,60.0,virtual_design
385,L03,2,0,0,1,CuI,DBU,acetonitrile,True,False,60.0,virtual_design
386,L03,2,0,0,2,CuI,DBU,toluene,True,False,60.0,virtual_design
387,L03,2,0,0,3,CuI,DBU,DMF,True,False,60.0,virtual_design
388,L03,2,0,1,0,CuI,DIPEA,ethanol,True,False,60.0,virtual_design
389,L03,2,0,1,1,CuI,DIPEA,acetonitrile,True,False,60.0,virtual_design
390,L03,2,0,1,2,CuI,DIPEA,toluene,True,False,60.0,virtual_design
391,L03,2,0,1,3,CuI,DIPEA,DMF,True,False,60.0,virtual_design
392,L03,2,0,2,0,CuI,triethylamine,ethanol,True,False,60.0,virtual_design
393,L03,2,0,2,1,CuI,triethylamine,acetonitrile,True,False,60.0,virtual_design
394,L03,2,0,2,2,CuI,triethylamine,toluene,True,False,60.0,virtual_design
395,L03,2,0,2,3,CuI,triethylamine,DMF,True,False,60.0,virtual_design
396,L03,2,0,3,0,CuI,pyridine,ethanol,True,False,60.0,virtual_design
397,L03,2,0,3,1,CuI,pyridine,acetonitrile,True,False,60.0,virtual_design
398,L03,2,0,3,2,CuI,pyridine,toluene,True,False,60.0,virtual_design
399,L03,2,0,3,3,CuI,pyridine,DMF,True,False,60.0,virtual_design
400,L03,2,0,4,0,CuI,DABCO,ethanol,True,False,60.0,virtual_design
401,L03,2,0,4,1,CuI,DABCO,acetonitrile,True,False,60.0,virtual_design
402,L03,2,0,4,2,CuI,DABCO,toluene,True,False,60.0,virtual_design
403,L03,2,0,4,3,CuI,DABCO,DMF,True,False,60.0,virtual_design
404,L03,2,0,5,0,CuI,K2CO3,ethanol,False,False,60.0,virtual_design
405,L03,2,0,5,1,CuI,K2CO3,acetonitrile,False,False,60.0,virtual_design
406,L03,2,0,5,2,CuI,K2CO3,toluene,False,False,60.0,virtual_design
407,L03,2,0,5,3,CuI,K2CO3,DMF,False,False,60.0,virtual_design
408,L03,2,0,6,0,CuI,KOtBu,ethanol,False,False,60.0,virtual_design
409,L03,2,0,6,1,CuI,KOtBu,acetonitrile,False,False,60.0,virtual_design
410,L03,2,0,6,2,CuI,KOtBu,toluene,False,False,60.0,virtual_design
411,L03,2,0,6,3,CuI,KOtBu,DMF,False,False,60.0,virtual_design
412,L03,2,0,7,0,CuI,NaOtBu,ethanol,False,False,60.0,virtual_design
413,L03,2,0,7,1,CuI,NaOtBu,acetonitrile,False,False,60.0,virtual_design
414,L03,2,0,7,2,CuI,NaOtBu,toluene,False,False,60.0,virtual_design
415,L03,2,0,7,3,CuI,NaOtBu,DMF,False,False,60.0,virtual_design
416,L03,2,1,0,0,Cu(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
417,L03,2,1,0,1,Cu(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
418,L03,2,1,0,2,Cu(OAc)2,DBU,toluene,True,False,60.0,virtual_design
419,L03,2,1,0,3,Cu(OAc)2,DBU,DMF,True,False,60.0,virtual_design
420,L03,2,1,1,0,Cu(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
421,L03,2,1,1,1,Cu(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
422,L03,2,1,1,2,Cu(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
423,L03,2,1,1,3,Cu(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
424,L03,2,1,2,0,Cu(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
425,L03,2,1,2,1,Cu(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
426,L03,2,1,2,2,Cu(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
427,L03,2,1,2,3,Cu(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
428,L03,2,1,3,0,Cu(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
429,L03,2,1,3,1,Cu(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
430,L03,2,1,3,2,Cu(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
431,L03,2,1,3,3,Cu(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
432,L03,2,1,4,0,Cu(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
433,L03,2,1,4,1,Cu(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
434,L03,2,1,4,2,Cu(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
435,L03,2,1,4,3,Cu(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
436,L03,2,1,5,0,Cu(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
437,L03,2,1,5,1,Cu(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
438,L03,2,1,5,2,Cu(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
439,L03,2,1,5,3,Cu(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
440,L03,2,1,6,0,Cu(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
441,L03,2,1,6,1,Cu(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
442,L03,2,1,6,2,Cu(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
443,L03,2,1,6,3,Cu(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
444,L03,2,1,7,0,Cu(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
445,L03,2,1,7,1,Cu(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
446,L03,2,1,7,2,Cu(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
447,L03,2,1,7,3,Cu(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
448,L03,2,2,0,0,[Rh(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
449,L03,2,2,0,1,[Rh(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
450,L03,2,2,0,2,[Rh(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
451,L03,2,2,0,3,[Rh(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
452,L03,2,2,1,0,[Rh(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
453,L03,2,2,1,1,[Rh(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
454,L03,2,2,1,2,[Rh(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
455,L03,2,2,1,3,[Rh(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
456,L03,2,2,2,0,[Rh(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
457,L03,2,2,2,1,[Rh(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
458,L03,2,2,2,2,[Rh(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
459,L03,2,2,2,3,[Rh(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
460,L03,2,2,3,0,[Rh(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
461,L03,2,2,3,1,[Rh(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
462,L03,2,2,3,2,[Rh(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
463,L03,2,2,3,3,[Rh(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
464,L03,2,2,4,0,[Rh(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
465,L03,2,2,4,1,[Rh(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
466,L03,2,2,4,2,[Rh(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
467,L03,2,2,4,3,[Rh(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
468,L03,2,2,5,0,[Rh(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
469,L03,2,2,5,1,[Rh(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
470,L03,2,2,5,2,[Rh(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
471,L03,2,2,5,3,[Rh(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
472,L03,2,2,6,0,[Rh(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
473,L03,2,2,6,1,[Rh(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
474,L03,2,2,6,2,[Rh(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
475,L03,2,2,6,3,[Rh(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
476,L03,2,2,7,0,[Rh(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
477,L03,2,2,7,1,[Rh(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
478,L03,2,2,7,2,[Rh(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
479,L03,2,2,7,3,[Rh(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
480,L03,2,3,0,0,[Ir(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
481,L03,2,3,0,1,[Ir(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
482,L03,2,3,0,2,[Ir(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
483,L03,2,3,0,3,[Ir(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
484,L03,2,3,1,0,[Ir(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
485,L03,2,3,1,1,[Ir(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
486,L03,2,3,1,2,[Ir(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
487,L03,2,3,1,3,[Ir(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
488,L03,2,3,2,0,[Ir(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
489,L03,2,3,2,1,[Ir(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
490,L03,2,3,2,2,[Ir(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
491,L03,2,3,2,3,[Ir(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
492,L03,2,3,3,0,[Ir(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
493,L03,2,3,3,1,[Ir(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
494,L03,2,3,3,2,[Ir(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
495,L03,2,3,3,3,[Ir(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
496,L03,2,3,4,0,[Ir(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
497,L03,2,3,4,1,[Ir(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
498,L03,2,3,4,2,[Ir(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
499,L03,2,3,4,3,[Ir(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
500,L03,2,3,5,0,[Ir(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
501,L03,2,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
502,L03,2,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
503,L03,2,3,5,3,[Ir(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
504,L03,2,3,6,0,[Ir(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
505,L03,2,3,6,1,[Ir(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
506,L03,2,3,6,2,[Ir(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
507,L03,2,3,6,3,[Ir(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
508,L03,2,3,7,0,[Ir(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
509,L03,2,3,7,1,[Ir(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
510,L03,2,3,7,2,[Ir(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
511,L03,2,3,7,3,[Ir(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
512,L03,2,4,0,0,[Ru(p-cymene)Cl2]2,DBU,ethanol,True,False,60.0,virtual_design
513,L03,2,4,0,1,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,True,False,60.0,virtual_design
514,L03,2,4,0,2,[Ru(p-cymene)Cl2]2,DBU,toluene,True,False,60.0,virtual_design
515,L03,2,4,0,3,[Ru(p-cymene)Cl2]2,DBU,DMF,True,False,60.0,virtual_design
516,L03,2,4,1,0,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,True,False,60.0,virtual_design
517,L03,2,4,1,1,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
518,L03,2,4,1,2,[Ru(p-cymene)Cl2]2,DIPEA,toluene,True,False,60.0,virtual_design
519,L03,2,4,1,3,[Ru(p-cymene)Cl2]2,DIPEA,DMF,True,False,60.0,virtual_design
520,L03,2,4,2,0,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,True,False,60.0,virtual_design
521,L03,2,4,2,1,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
522,L03,2,4,2,2,[Ru(p-cymene)Cl2]2,triethylamine,toluene,True,False,60.0,virtual_design
523,L03,2,4,2,3,[Ru(p-cymene)Cl2]2,triethylamine,DMF,True,False,60.0,virtual_design
524,L03,2,4,3,0,[Ru(p-cymene)Cl2]2,pyridine,ethanol,True,False,60.0,virtual_design
525,L03,2,4,3,1,[Ru(p-cymene)Cl2]2,pyridine,acetonitrile,True,False,60.0,virtual_design
526,L03,2,4,3,2,[Ru(p-cymene)Cl2]2,pyridine,toluene,True,False,60.0,virtual_design
527,L03,2,4,3,3,[Ru(p-cymene)Cl2]2,pyridine,DMF,True,False,60.0,virtual_design
528,L03,2,4,4,0,[Ru(p-cymene)Cl2]2,DABCO,ethanol,True,False,60.0,virtual_design
529,L03,2,4,4,1,[Ru(p-cymene)Cl2]2,DABCO,acetonitrile,True,False,60.0,virtual_design
530,L03,2,4,4,2,[Ru(p-cymene)Cl2]2,DABCO,toluene,True,False,60.0,virtual_design
531,L03,2,4,4,3,[Ru(p-cymene)Cl2]2,DABCO,DMF,True,False,60.0,virtual_design
532,L03,2,4,5,0,[Ru(p-cymene)Cl2]2,K2CO3,ethanol,False,False,60.0,virtual_design
533,L03,2,4,5,1,[Ru(p-cymene)Cl2]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
534,L03,2,4,5,2,[Ru(p-cymene)Cl2]2,K2CO3,toluene,False,False,60.0,virtual_design
535,L03,2,4,5,3,[Ru(p-cymene)Cl2]2,K2CO3,DMF,False,False,60.0,virtual_design
536,L03,2,4,6,0,[Ru(p-cymene)Cl2]2,KOtBu,ethanol,False,False,60.0,virtual_design
537,L03,2,4,6,1,[Ru(p-cymene)Cl2]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
538,L03,2,4,6,2,[Ru(p-cymene)Cl2]2,KOtBu,toluene,False,False,60.0,virtual_design
539,L03,2,4,6,3,[Ru(p-cymene)Cl2]2,KOtBu,DMF,False,False,60.0,virtual_design
540,L03,2,4,7,0,[Ru(p-cymene)Cl2]2,NaOtBu,ethanol,False,False,60.0,virtual_design
541,L03,2,4,7,1,[Ru(p-cymene)Cl2]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
542,L03,2,4,7,2,[Ru(p-cymene)Cl2]2,NaOtBu,toluene,False,False,60.0,virtual_design
543,L03,2,4,7,3,[Ru(p-cymene)Cl2]2,NaOtBu,DMF,False,False,60.0,virtual_design
544,L03,2,5,0,0,Pd(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
545,L03,2,5,0,1,Pd(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
546,L03,2,5,0,2,Pd(OAc)2,DBU,toluene,True,False,60.0,virtual_design
547,L03,2,5,0,3,Pd(OAc)2,DBU,DMF,True,False,60.0,virtual_design
548,L03,2,5,1,0,Pd(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
549,L03,2,5,1,1,Pd(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
550,L03,2,5,1,2,Pd(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
551,L03,2,5,1,3,Pd(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
552,L03,2,5,2,0,Pd(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
553,L03,2,5,2,1,Pd(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
554,L03,2,5,2,2,Pd(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
555,L03,2,5,2,3,Pd(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
556,L03,2,5,3,0,Pd(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
557,L03,2,5,3,1,Pd(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
558,L03,2,5,3,2,Pd(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
559,L03,2,5,3,3,Pd(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
560,L03,2,5,4,0,Pd(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
561,L03,2,5,4,1,Pd(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
